x,t=1.00e-01s,t=2.10e-01s,t=3.31e-01s,t=4.64e-01s,t=6.11e-01s,t=7.72e-01s,t=9.49e-01s,t=1.14e+00s,t=1.36e+00s,t=1.59e+00s,t=1.85e+00s,t=2.14e+00s,t=2.45e+00s,t=2.80e+00s,t=3.18e+00s,t=3.59e+00s,t=4.05e+00s,t=4.56e+00s,t=5.12e+00s,t=5.73e+00s,t=6.40e+00s,t=7.14e+00s,t=7.95e+00s,t=8.85e+00s,t=9.83e+00s,t=1.09e+01s,t=1.21e+01s,t=1.34e+01s,t=1.49e+01s,t=1.64e+01s,t=1.82e+01s,t=2.01e+01s,t=2.22e+01s,t=2.45e+01s,t=2.71e+01s,t=2.99e+01s,t=3.30e+01s,t=3.64e+01s,t=4.01e+01s,t=4.43e+01s,t=4.88e+01s,t=5.38e+01s,t=5.92e+01s,t=6.53e+01s,t=7.19e+01s,t=7.92e+01s,t=8.72e+01s,t=9.60e+01s,t=1.06e+02s,t=1.16e+02s,t=1.28e+02s,t=1.41e+02s,t=1.55e+02s,t=1.71e+02s,t=1.88e+02s,t=2.07e+02s,t=2.28e+02s,t=2.51e+02s,t=2.76e+02s,t=3.03e+02s,t=3.34e+02s,t=3.67e+02s,t=4.04e+02s,t=4.45e+02s,t=4.89e+02s,t=5.38e+02s,t=5.92e+02s,t=6.52e+02s,t=7.17e+02s,t=7.89e+02s,t=8.68e+02s,t=9.55e+02s,t=1.00e+03s
5.776767676767676169e-05,2.298889896748423263e+22,4.431827958848705633e+22,5.937101886746082358e+22,6.985975436276419002e+22,7.750208612255320244e+22,8.334430952147419503e+22,8.799147309601442601e+22,9.180495922336499971e+22,9.501138007728684060e+22,9.775965125637416629e+22,1.001516606587048359e+23,1.022594360453836277e+23,1.041351381226211361e+23,1.058170718019121389e+23,1.073334168622850900e+23,1.087046496589776085e+23,1.099452482746501971e+23,1.110650502592565650e+23,1.120704761088825643e+23,1.129657095732003508e+23,1.137538325843704168e+23,1.144378529255892493e+23,1.150215399129449423e+23,1.155099937344695619e+23,1.159099076325299800e+23,1.162295258741746749e+23,1.164783424277753302e+23,1.166666168381138734e+23,1.168048003733352528e+23,1.169029660275211627e+23,1.169703220372552328e+23,1.170148639136352116e+23,1.170431898132777187e+23,1.170604743055651950e+23,1.170705717488300107e+23,1.170762063757894295e+23,1.170792029965806291e+23,1.170807183930657750e+23,1.170814454510266823e+23,1.170817756609904388e+23,1.170819173165633697e+23,1.170819745910582998e+23,1.170819963709724138e+23,1.170820041446446963e+23,1.170820067436485421e+23,1.170820075560371602e+23,1.170820077930078200e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23,1.170820078573995468e+23
5.209090909090908930e-05,2.726540414054838567e+22,4.998490457691765762e+22,6.497395570218104783e+22,7.503492328524195928e+22,8.221802041645202617e+22,8.764547172708958549e+22,9.193157514835863273e+22,9.543186205703157685e+22,9.836495576964124587e+22,1.008726651876478634e+23,1.030511349251451629e+23,1.049678846173261825e+23,1.066715745115267893e+23,1.081978166432081421e+23,1.095727522452154089e+23,1.108153569444582727e+23,1.119390499536615988e+23,1.129529622876055929e+23,1.138630685289614032e+23,1.146732712279507877e+23,1.153864396704080881e+23,1.160053489485810195e+23,1.165334435307995026e+23,1.169753583669918365e+23,1.173371607251863229e+23,1.176263155457686933e+23,1.178514151388570756e+23,1.180217426637167264e+23,1.181467538348637180e+23,1.182355617277434942e+23,1.182964969066107555e+23,1.183367927380673277e+23,1.183624184102621335e+23,1.183780552201028795e+23,1.183871901020160724e+23,1.183922875955068556e+23,1.183949985566788566e+23,1.183963694945820339e+23,1.183970272441052084e+23,1.183973259760603622e+23,1.183974541279967220e+23,1.183975059426713776e+23,1.183975256463660716e+23,1.183975326789955182e+23,1.183975350302435715e+23,1.183975357651894162e+23,1.183975359795702090e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23,1.183975360378237060e+23
6.344444444444443407e-05,1.938315210781116858e+22,3.921420217735406263e+22,5.412849313679212439e+22,6.491292110232607103e+22,7.293746128556302270e+22,7.914833964278337870e+22,8.412745960571611696e+22,8.823483015349682989e+22,9.170120722756412427e+22,9.468046047989964630e+22,9.727895115912815890e+22,9.957242936208879570e+22,1.016160491451453874e+23,1.034504688377937181e+23,1.051056724481974081e+23,1.066034715009953856e+23,1.079592843330413826e+23,1.091835697824692080e+23,1.102831334276405081e+23,1.112623973954412872e+23,1.121246264733681792e+23,1.128730403171100346e+23,1.135117179435090339e+23,1.140462127512864571e+23,1.144838332576429611e+23,1.148335926141104853e+23,1.151058758075107204e+23,1.153119079367447046e+23,1.154631250941158086e+23,1.155705499826320918e+23,1.156442592314114074e+23,1.156930024587624333e+23,1.157240001643888886e+23,1.157429149966337992e+23,1.157539648700063511e+23,1.157601309769652293e+23,1.157634102507381635e+23,1.157650685853442748e+23,1.157658642222551348e+23,1.157662255789141194e+23,1.157663805959946476e+23,1.157664432728439448e+23,1.157664671071246850e+23,1.157664756140401429e+23,1.157664784581922495e+23,1.157664793472085367e+23,1.157664796065310955e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23,1.157664796769966275e+23
5.776767676767676169e-05,2.298889896748423263e+22,4.431827958848705633e+22,5.937101886746080680e+22,6.985975436276413130e+22,7.750208612255320244e+22,8.334430952147419503e+22,8.799147309601440924e+22,9.180495922336498293e+22,9.501138007728685738e+22,9.775965125637418307e+22,1.001516606587048024e+23,1.022594360453836277e+23,1.041351381226211361e+23,1.058170718019121221e+23,1.073334168622850900e+23,1.087046496589775918e+23,1.099452482746502139e+23,1.110650502592566321e+23,1.120704761088824972e+23,1.129657095732003508e+23,1.137538325843704168e+23,1.144378529255891990e+23,1.150215399129449088e+23,1.155099937344695787e+23,1.159099076325299129e+23,1.162295258741746749e+23,1.164783424277753302e+23,1.166666168381138398e+23,1.168048003733352192e+23,1.169029660275211292e+23,1.169703220372552328e+23,1.170148639136351781e+23,1.170431898132776349e+23,1.170604743055651782e+23,1.170705717488299603e+23,1.170762063757893624e+23,1.170792029965805788e+23,1.170807183930658086e+23,1.170814454510267327e+23,1.170817756609904388e+23,1.170819173165633697e+23,1.170819745910582831e+23,1.170819963709723635e+23,1.170820041446446795e+23,1.170820067436485589e+23,1.170820075560371434e+23,1.170820077930078200e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23,1.170820078573995300e+23
6.912121212121212000e-05,1.634295692742588210e+22,3.463341159991026175e+22,4.924320048782643508e+22,6.020090928765547735e+22,6.853172955845556909e+22,7.506420583893224024e+22,8.034497222296638115e+22,8.472585115042781436e+22,8.843795655967336353e+22,9.163793583413783429e+22,9.443531693828082552e+22,9.690875375803945504e+22,9.911586061114021406e+22,1.010992898971231574e+23,1.028905804566461720e+23,1.045127020289368837e+23,1.059818860240930079e+23,1.073091209583839077e+23,1.085015320189135980e+23,1.095637335700249489e+23,1.104991411266661856e+23,1.113111637393563021e+23,1.120041737400123507e+23,1.125841646901055424e+23,1.130590487380930677e+23,1.134385965281790919e+23,1.137340724403198598e+23,1.139576552831879081e+23,1.141217542356655407e+23,1.142383305386248844e+23,1.143183190592764238e+23,1.143712147279896400e+23,1.144048531373274610e+23,1.144253793312329423e+23,1.144373705478518038e+23,1.144440619480835634e+23,1.144476205846030210e+23,1.144494201934533246e+23,1.144502836110183472e+23,1.144506757518081644e+23,1.144508439748611964e+23,1.144509119911785702e+23,1.144509378559120790e+23,1.144509470875353371e+23,1.144509501739820342e+23,1.144509511387339796e+23,1.144509514201484073e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23
6.344444444444443407e-05,1.938315210781116439e+22,3.921420217735407102e+22,5.412849313679210761e+22,6.491292110232604587e+22,7.293746128556298076e+22,7.914833964278336193e+22,8.412745960571611696e+22,8.823483015349679633e+22,9.170120722756410750e+22,9.468046047989962952e+22,9.727895115912814212e+22,9.957242936208876215e+22,1.016160491451453874e+23,1.034504688377937013e+23,1.051056724481973913e+23,1.066034715009954024e+23,1.079592843330413155e+23,1.091835697824692248e+23,1.102831334276405249e+23,1.112623973954412704e+23,1.121246264733681960e+23,1.128730403171100514e+23,1.135117179435090675e+23,1.140462127512864403e+23,1.144838332576428940e+23,1.148335926141104853e+23,1.151058758075106701e+23,1.153119079367447046e+23,1.154631250941158254e+23,1.155705499826321086e+23,1.156442592314114242e+23,1.156930024587623997e+23,1.157240001643888551e+23,1.157429149966337825e+23,1.157539648700063678e+23,1.157601309769651454e+23,1.157634102507381635e+23,1.157650685853442916e+23,1.157658642222551851e+23,1.157662255789140691e+23,1.157663805959946476e+23,1.157664432728439280e+23,1.157664671071247186e+23,1.157664756140401597e+23,1.157664784581922830e+23,1.157664793472085199e+23,1.157664796065311291e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23,1.157664796769965604e+23
7.479797979797979239e-05,1.377960816930591238e+22,3.053545361581424404e+22,4.470796690924313038e+22,5.572753908175822075e+22,6.429097261646607706e+22,7.109770542464117821e+22,7.664895266377538784e+22,8.128209538849758511e+22,8.522495493678945429e+22,8.863479413583949228e+22,9.162298360735241496e+22,9.427024000980399581e+22,9.663608458794984119e+22,9.876478790323363696e+22,1.006891811594632608e+23,1.024332052113666175e+23,1.040137696007053608e+23,1.054422950786374451e+23,1.067261566792622680e+23,1.078701117847104263e+23,1.088776923308570234e+23,1.097524727300943627e+23,1.104991010723849463e+23,1.111239970571282914e+23,1.116356639055466348e+23,1.120446174339822088e+23,1.123629888212176197e+23,1.126038977426194736e+23,1.127807137307959576e+23,1.129063244437240414e+23,1.129925119679841142e+23,1.130495070018817176e+23,1.130857523630595092e+23,1.131078693235637900e+23,1.131207898520741950e+23,1.131279998318025606e+23,1.131318342605368858e+23,1.131337733380080214e+23,1.131347036699241155e+23,1.131351262013936160e+23,1.131353074616340169e+23,1.131353807491757758e+23,1.131354086184109212e+23,1.131354185654795302e+23,1.131354218911239955e+23,1.131354229306436543e+23,1.131354232338675233e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23,1.131354233162621927e+23
6.912121212121212000e-05,1.634295692742588210e+22,3.463341159991024917e+22,4.924320048782641830e+22,6.020090928765547735e+22,6.853172955845553553e+22,7.506420583893224863e+22,8.034497222296636437e+22,8.472585115042778081e+22,8.843795655967336353e+22,9.163793583413780074e+22,9.443531693828074163e+22,9.690875375803945504e+22,9.911586061114019729e+22,1.010992898971231406e+23,1.028905804566461384e+23,1.045127020289368670e+23,1.059818860240929743e+23,1.073091209583838741e+23,1.085015320189136148e+23,1.095637335700248818e+23,1.104991411266661856e+23,1.113111637393563189e+23,1.120041737400123172e+23,1.125841646901055088e+23,1.130590487380930173e+23,1.134385965281790583e+23,1.137340724403198262e+23,1.139576552831878745e+23,1.141217542356654736e+23,1.142383305386248005e+23,1.143183190592763734e+23,1.143712147279896233e+23,1.144048531373274274e+23,1.144253793312329087e+23,1.144373705478517366e+23,1.144440619480835131e+23,1.144476205846030210e+23,1.144494201934532743e+23,1.144502836110182968e+23,1.144506757518081309e+23,1.144508439748611796e+23,1.144509119911785535e+23,1.144509378559120287e+23,1.144509470875352868e+23,1.144509501739820342e+23,1.144509511387339460e+23,1.144509514201483570e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23,1.144509514966168439e+23
8.047474747474746477e-05,1.161831375697722160e+22,2.687997121703388696e+22,4.051241904803630862e+22,5.149420283726449869e+22,6.021981436787922934e+22,6.725378400592889853e+22,7.304383276724217761e+22,7.790731997468795339e+22,8.206532664319978294e+22,8.567361853567439104e+22,8.884408638168915719e+22,9.165865646418257406e+22,9.417818923121810761e+22,9.644818437799554738e+22,9.850249202135649275e+22,1.003658282019577827e+23,1.020556387402922076e+23,1.035836739077084220e+23,1.049574849121061133e+23,1.061819201072077640e+23,1.072605915337039827e+23,1.081972134887534436e+23,1.089966911640800256e+23,1.096658554421004982e+23,1.102137871747256754e+23,1.106517341236988802e+23,1.109926807211658025e+23,1.112506736827727820e+23,1.114400291806354908e+23,1.115745482320215571e+23,1.116668482711223429e+23,1.117278854807258818e+23,1.117667014261422403e+23,1.117903869620837595e+23,1.118042238387092120e+23,1.118119451638446319e+23,1.118160515375481131e+23,1.118181281380820048e+23,1.118191244509083588e+23,1.118195769491139708e+23,1.118197710646757126e+23,1.118198495499095334e+23,1.118198793956838133e+23,1.118198900482175108e+23,1.118198936097230076e+23,1.118198947229673739e+23,1.118198950476964629e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23,1.118198951359347541e+23
7.479797979797979239e-05,1.377960816930591028e+22,3.053545361581423985e+22,4.470796690924312199e+22,5.572753908175820397e+22,6.429097261646609383e+22,7.109770542464115304e+22,7.664895266377538784e+22,8.128209538849758511e+22,8.522495493678943751e+22,8.863479413583944194e+22,9.162298360735234785e+22,9.427024000980401258e+22,9.663608458794980763e+22,9.876478790323362018e+22,1.006891811594632776e+23,1.024332052113665672e+23,1.040137696007053608e+23,1.054422950786374283e+23,1.067261566792622513e+23,1.078701117847104096e+23,1.088776923308569731e+23,1.097524727300942956e+23,1.104991010723849463e+23,1.111239970571282746e+23,1.116356639055466348e+23,1.120446174339821921e+23,1.123629888212176197e+23,1.126038977426194233e+23,1.127807137307958905e+23,1.129063244437239743e+23,1.129925119679840471e+23,1.130495070018817176e+23,1.130857523630595092e+23,1.131078693235637396e+23,1.131207898520741279e+23,1.131279998318025606e+23,1.131318342605368690e+23,1.131337733380079878e+23,1.131347036699240652e+23,1.131351262013935992e+23,1.131353074616340169e+23,1.131353807491757758e+23,1.131354086184109044e+23,1.131354185654794967e+23,1.131354218911239955e+23,1.131354229306436543e+23,1.131354232338675233e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23,1.131354233162622095e+23
8.615151515151515070e-05,9.796012549634156134e+21,2.362762725710505181e+22,3.664370290960443113e+22,4.750012008389573136e+22,5.632148440972257133e+22,6.353654110631074621e+22,6.953352603632037947e+22,7.460495589100596966e+22,7.896198481567634634e+22,8.275685185851102331e+22,8.610066506934690356e+22,8.907570530674150474e+22,9.174359600903670779e+22,9.415066736841919876e+22,9.633150614030980953e+22,9.831140015608704899e+22,1.001081836384257562e+23,1.017338289827635370e+23,1.031959863833633101e+23,1.044995405606622855e+23,1.056481455135127461e+23,1.066456286204604858e+23,1.074971324960103821e+23,1.082098833703613078e+23,1.087935254338376607e+23,1.092600242847125214e+23,1.096232031309957494e+23,1.098980209353996622e+23,1.100997258289286784e+23,1.102430182068829605e+23,1.103413381383831243e+23,1.104063562783103679e+23,1.104477038611276811e+23,1.104729342075113392e+23,1.104876735490611730e+23,1.104958984724589786e+23,1.105002726710318664e+23,1.105024847110879031e+23,1.105035460051820358e+23,1.105040280161135037e+23,1.105042347922323354e+23,1.105043183964106135e+23,1.105043501887786267e+23,1.105043615360892524e+23,1.105043653298824015e+23,1.105043665157345321e+23,1.105043668616429605e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23,1.105043669556363736e+23
